time,max_abs_profile_error,reversed_profile_error,best_shift_profile_error,best_global_shift,solver_peak_z,gkw_peak_z,solver_peak_value,gkw_peak_value,solver_total_power,gkw_total_power,total_power_ratio,center_of_power_error,edge_fraction_error,peak_z_error,second_moment_error,global_worst_time,global_worst_z,global_worst_signed_profile_error,global_worst_solver_value,global_worst_gkw_value,normalized_profiles,status,notes
2.7600000000000002,0.017054844437377092,0.017054844437377092,0.017054844437377092,0,-0.09375,-0.09375,0.3558808353055219,0.3388259908681448,1.0,1.0000000269514602,0.9999999730485405,1.3877787807814457e-17,1.8910491319600984e-05,0.0,0.0015036448449196119,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.82,0.019151456197785355,0.019151456197785355,0.019151456197785355,0,0.09375,-0.09375,0.3558977932914426,0.33674633709365726,1.0,0.9999989989686,1.000001001032402,-1.3877787807814457e-17,2.451044230298276e-06,0.1875,-0.0004042440185850968,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.88,0.020951224878549668,0.020951224878549668,0.020951224878549668,0,-0.09375,-0.09375,0.35595287548053806,0.33500165060198844,1.0,1.000001042974,0.9999989570270875,-8.326672684688674e-17,8.924342111065698e-06,0.0,-0.0037919188820863953,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.94,0.022439276464572167,0.022439276464572167,0.022439276464572167,0,-0.09375,-0.09375,0.355890231898852,0.3334509554342798,0.9999999999999999,1.00000013365,0.9999998663500177,1.3877787807814457e-17,-3.3625052732026064e-06,0.0,-0.00894175119872754,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.0,0.023369203245131642,0.023369203245131642,0.023369203245131642,0,-0.09375,-0.09375,0.35573471548285546,0.33236551223772365,1.0000000000000002,1.0000014675478002,0.9999985324543542,1.3877787807814457e-17,2.6852007626962943e-06,0.0,-0.0032840259101575286,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.06,0.024055289345230768,0.024055289345230768,0.024055289345230768,0,0.09375,-0.09375,0.35553693047193574,0.3314816411267049,0.9999999999999998,1.000001082634,0.9999989173671722,0.0,-5.610853114559878e-07,0.1875,5.072506624727996e-05,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.12,0.024804412480307902,0.024804412480307902,0.024804412480307902,0,-0.09375,-0.09375,0.3555385275109561,0.33073411503064815,0.9999999999999999,0.999999652196,1.000000347804121,0.0,1.4337141577601732e-07,0.0,-0.003843237339514069,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.18,0.025364835855898493,0.025364835855898493,0.025364835855898493,0,0.09375,-0.09375,0.35543821349351,0.3300733776376115,0.9999999999999997,0.999998855898,1.000001144103309,-1.3877787807814457e-17,-9.68004854446293e-07,0.1875,-0.002988151997090349,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.24,0.02585918846595303,0.02585918846595303,0.02585918846595303,0,-0.09375,-0.09375,0.35534407644965765,0.32948488798370473,1.0,1.0000003399739998,0.9999996600261155,4.163336342344337e-17,-1.0738614494253239e-06,0.0,-0.004401290165167243,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.3000000000000003,0.02613889436484479,0.02613889436484479,0.02613889436484479,0,-0.09375,-0.09375,0.35510381257870527,0.32896491821386054,1.0,1.0000002486166,0.9999997513834616,-1.3877787807814457e-17,1.6111250597267162e-08,0.0,0.0019601415526244587,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.36,0.02669879167835726,0.02669879167835726,0.02669879167835726,0,0.09375,-0.09375,0.35518882436245847,0.32849003268410126,0.9999999999999998,0.999999900502,1.0000000994980096,2.7755575615628914e-17,4.34846811930807e-07,0.1875,-0.004322722747240326,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.42,0.02731846194621712,0.02731846194621712,0.02731846194621712,0,-0.09375,-0.09375,0.35541669893222994,0.32809823698601276,1.0,0.999999277698,1.0000007223025218,-1.1102230246251565e-16,-2.037635959433653e-07,0.0,-0.004767579898256824,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.48,0.028017636058258633,0.028017636058258633,0.028017636058258633,0,-0.09375,-0.09375,0.3556998987512981,0.32768226269303946,0.9999999999999998,0.9999991983300001,1.0000008016706423,-8.326672684688674e-17,-4.3687969170250654e-07,0.0,-0.005369574907943028,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
3.54,0.028519605471272857,0.028519605471272857,0.028519605471272857,0,0.09375,-0.09375,0.3559101093075792,0.3273905038363063,0.9999999999999999,0.9999984610540001,1.0000015389483683,8.326672684688674e-17,1.5107653876083417e-06,0.1875,-0.0012276439507010323,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
