case,iteration,objective,objective_error,growth_residual,absolute_growth_residual,selected_growth,max_growth,q,shat,temperature_gradient,density_gradient
B,6.9600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,6.9700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,6.9800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,6.9900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.0900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.1900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.2900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.3900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.4900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.5900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
B,7.6800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3710855177912131e+00,6.6100658058103767e-01,2.4899982412650346e+00,8.0000447706122102e-01
