case,ky,z_index,z,theta,phi,B,F,G,E_y,D_x,D_y,g_xx,g_xy,g_yy,kperp2,bessel_j0_rms_over_mu,gamma0_mean_over_species,magnetic_drift_frequency_rms_over_velocity,maxwellian_mean_over_velocity,drive_factor_mean_over_velocity,field_denominator_real,field_denominator_imag,ion_polarization_real,electron_response
gkw_fd_16x8,0.3,201,0.28515625,1.7916895602504288,12.52,1.132,0.0019607888988921506,-0.03260616488587663,0.0533,-0.08637,0.14806999999999998,1.186,0.2332,1.127,0.10142999999999999,0.9781042033420995,0.9615723049831089,0.10154027460702893,0.037761180120227375,3.867109374999999,-1.0384276950168911,0.0,-0.03842769501689114,1.0
gkw_fd_16x8,0.3,202,0.2890625,1.8162332528565992,12.69,1.177,0.0019607888988921506,-0.0022589408893519424,0.02056,-0.1131,0.07951,0.9198,0.4781,1.755,0.15794999999999998,0.9675152021493051,0.9453540153497232,0.055073303244638404,0.03707937668731923,4.00158203125,-1.0546459846502767,0.0,-0.05464598465027681,1.0
gkw_fd_16x8,0.3,203,0.29296875,1.8407769454627694,12.85,1.119,0.0019607888988921506,0.05043597575936097,0.01717,-0.08469,0.07679,0.4228,0.01453,2.963,0.26667,0.9435789246938762,0.9015396895611856,0.05250702590274889,0.037964473562743975,3.8282617187499994,-1.0984603104388144,0.0,-0.09846031043881442,1.0
gkw_fd_16x8,0.3,204,0.296875,1.8653206380689396,13.01,1.02,0.0019607888988921506,0.02782116008972603,0.06151,-0.07644,0.17411000000000001,0.5653,-1.179,4.301,0.38709,0.912841979567655,0.8374478233095345,0.11644496108219407,0.03961386353738783,3.532421875,-1.1625521766904656,0.0,-0.1625521766904655,1.0
gkw_fd_16x8,0.3,205,0.30078125,1.88986433067511,13.18,0.9947,0.0019607888988921506,0.007659802357124667,-0.02907,-0.03634,-0.004399999999999998,1.55,-2.907,6.088,0.54792,0.8781273270480915,0.7727407579246797,0.002926066295813428,0.04006630035576236,3.4568183593749997,-1.2272592420753203,0.0,-0.22725924207532033,1.0
gkw_fd_16x8,0.3,206,0.3046875,1.9144080232812801,13.36,0.9886,0.0019607888988921506,-0.007989247633845738,-0.1314,0.05206,-0.20834999999999998,3.02,-4.82,8.018,0.72162,0.8447593066042329,0.7150578020424402,0.13836622723738665,0.04017740683496862,3.43858984375,-1.2849421979575597,0.0,-0.2849421979575598,1.0
gkw_fd_16x8,0.3,207,0.30859375,1.9389517158874505,13.52,1.022,0.0019607888988921506,-0.018770568450549998,-0.1333,0.09141,-0.21563,4.196,-6.196,9.399,0.8459099999999999,0.8277593640179417,0.6946412197155121,0.1442782740945516,0.039578663359148045,3.5383984374999997,-1.305358780284488,0.0,-0.30535878028448793,1.0
gkw_fd_16x8,0.3,208,0.3125,1.9634954084936207,13.68,1.061,0.0019607888988921506,-0.020484325660070375,-0.05451,0.05639,-0.061821,5.181,-7.265,10.41,0.9369,0.8185058150896815,0.6884577707357589,0.04172744356216907,0.03890823393282623,3.6549414062499994,-1.3115422292642411,0.0,-0.31154222926424113,1.0
gkw_fd_16x8,0.3,209,0.31640625,1.9880391010997909,13.84,1.087,0.0019607888988921506,0.003957225548580665,0.0287,-0.001393,0.10244,5.684,-7.561,10.27,0.9242999999999999,0.8239445183737868,0.7024044419701563,0.06954728003353176,0.03847756235575217,3.73263671875,-1.2975955580298437,0.0,-0.2975955580298437,1.0
gkw_fd_16x8,0.3,210,0.3203125,2.012582793705961,14.0,1.049,0.0019607888988921506,0.02313277480375132,0.1008,-0.06292,0.2499,4.948,-6.232,8.072,0.7264799999999999,0.8514861669856976,0.7385695499534402,0.16822303467154603,0.039111334000639854,3.6190820312499996,-1.2614304500465598,0.0,-0.26143045004655985,1.0
gkw_fd_16x8,0.3,211,0.32421875,2.0371264863121317,14.16,1.009,0.0019607888988921506,0.016968703207536396,0.1032,-0.09302,0.2586,3.963,-4.699,5.829,0.5246099999999999,0.8841844360062793,0.7857477920116336,0.17252574804841878,0.039808934135629206,3.499550781249999,-1.2142522079883664,0.0,-0.21425220798836642,1.0
gkw_fd_16x8,0.3,212,0.328125,2.061670178918302,14.33,0.9867,0.0019607888988921506,0.0014001371340694128,-0.02601,-0.03457,0.002610000000000001,2.754,-2.875,3.354,0.30186,0.9286139175509144,0.8615458609326987,0.0017325739256989253,0.04021217711077264,3.4329121093749997,-1.1384541390673013,0.0,-0.1384541390673013,1.0
gkw_fd_16x8,0.3,213,0.33203125,2.086213871524472,14.5,0.9988,0.0019607888988921506,-0.009724575430050945,-0.1414,0.04815,-0.22952,1.334,-0.9655,1.447,0.13023,0.9684120988383431,0.9378110897096533,0.15277481637607876,0.039992068633540975,3.4690703125000004,-1.0621889102903466,0.0,-0.06218891029034668,1.0
gkw_fd_16x8,0.3,214,0.3359375,2.110757564130642,14.67,1.04,0.0019607888988921506,-0.03836829228340228,-0.1532,0.08244,-0.2572,0.4815,-0.3121,2.448,0.22032,0.9495598983872692,0.9055095261624281,0.1727884727991878,0.039265499263877804,3.5921874999999996,-1.0944904738375718,0.0,-0.09449047383757192,1.0
gkw_fd_16x8,0.3,215,0.33984375,2.1353012567368124,14.84,1.145,0.0019607888988921506,-0.042597149768719575,-0.2414,0.0924,-0.4423,0.456,-1.359,6.927,0.6234299999999999,0.8793662123168858,0.7995701584773115,0.30419050422721444,0.0375607711594977,3.9059570312499994,-1.2004298415226886,0.0,-0.2004298415226885,1.0
gkw_fd_16x8,0.3,216,0.34375,2.1598449493429825,15.0,1.18,0.0019607888988921506,0.012455542128746127,-0.2525,0.1051,-0.4667,0.9354,-2.975,10.95,0.9854999999999999,0.826494921412061,0.7241053648315819,0.3234793613785011,0.037035093483530825,4.010546874999999,-1.275894635168418,0.0,-0.27589463516841806,1.0
gkw_fd_16x8,0.3,217,0.34765625,2.184388641949153,15.16,1.114,0.0019607888988921506,0.03979273824365667,-0.176,0.08687,-0.3091,1.087,-3.053,9.713,0.8741699999999999,0.8351313466556872,0.7251113225339628,0.21111905955432483,0.03804344410792085,3.8133203124999997,-1.2748886774660373,0.0,-0.2748886774660372,1.0
gkw_fd_16x8,0.3,218,0.3515625,2.2089323345553233,15.33,1.021,0.0019607888988921506,0.044989650950220283,-0.09038,0.05293,-0.12972,1.04,-2.506,7.036,0.6332399999999999,0.8648547777530866,0.7551807481803317,0.08677633675302374,0.0395962532387543,3.53541015625,-1.2448192518196683,0.0,-0.24481925181966835,1.0
gkw_fd_16x8,0.3,219,0.35546875,2.2334760271614935,15.51,0.9441,0.0019607888988921506,0.02817482289409052,-0.03325,0.02368,-0.006850000000000002,0.9358,-1.968,5.092,0.45827999999999997,0.8910543355985061,0.7861375707774255,0.0045038361623796225,0.04101271805415998,3.3056113281249995,-1.2138624292225746,0.0,-0.21386242922257448,1.0
gkw_fd_16x8,0.3,220,0.359375,2.2580197197676637,15.7,0.9388,0.0019607888988921506,-0.02672203330960263,0.1322,-0.08486,0.3248,1.056,-2.134,5.146,0.46314,0.889468603633201,0.7822655276223764,0.21329960904244963,0.04111520117533184,3.289773437499999,-1.2177344723776236,0.0,-0.21773447237762356,1.0
gkw_fd_16x8,0.3,221,0.36328125,2.282563412373834,15.88,1.034,0.0019607888988921506,-0.061815484325163955,-0.03615,-0.06546,-0.02255,1.684,-2.764,5.173,0.46557,0.8981669108464352,0.8139051894596928,0.01512887077974009,0.039369165346097475,3.5742578124999995,-1.186094810540307,0.0,-0.1860948105403072,1.0
gkw_fd_16x8,0.3,222,0.3671875,2.3071071049800045,16.04,1.17,0.0019607888988921506,-0.05642927273516491,-0.1991,-0.0008658,-0.3594,2.489,-2.774,3.643,0.32787,0.934248021446786,0.8903198235091379,0.24855467513829982,0.037183261805757005,3.9806640625000003,-1.1096801764908621,0.0,-0.10968017649086215,1.0
gkw_fd_16x8,0.3,223,0.37109375,2.3316507975861747,16.21,1.258,0.0019607888988921506,-0.0106562763313005,-0.2316,0.03422,-0.4296,2.421,-1.461,1.535,0.13815,0.9732790029372845,0.9577473100646295,0.3029532228207912,0.0359318391079786,4.2436328125,-1.0422526899353706,0.0,-0.04225268993537046,1.0
gkw_fd_16x8,0.3,224,0.375,2.356194490192345,16.37,1.222,0.0019607888988921506,0.03502607392597585,-0.2126,0.06437,-0.3896,1.44,-0.4036,1.151,0.10359,0.9792637086380901,0.9661998783345294,0.27256677394949047,0.036429785558732275,4.1360546875,-1.0338001216654706,0.0,-0.03380012166547064,1.0
gkw_fd_16x8,0.3,225,0.37890625,2.380738182798515,16.54,1.112,0.0019607888988921506,0.05688998252068625,-0.2092,0.07434,-0.37539999999999996,0.7412,-0.4066,1.892,0.17028,0.9630810752185239,0.9345703711961016,0.25628839296353917,0.03807515507253202,3.80734375,-1.0654296288038982,0.0,-0.06542962880389835,1.0
gkw_fd_16x8,0.3,226,0.3828125,2.405281875404685,16.72,0.9912,0.0019607888988921506,0.05274764879636603,-0.1106,0.04308,-0.16707,0.6282,-0.8589,2.739,0.24650999999999998,0.9412504843798342,0.8855711316406756,0.1110167853528322,0.040129952429451055,3.4463593749999992,-1.1144288683593244,0.0,-0.11442886835932442,1.0
gkw_fd_16x8,0.3,227,0.38671875,2.429825568010856,16.91,0.9206,0.0019607888988921506,0.01530782277096949,-0.04356,0.02338,-0.024380000000000002,0.7298,-1.126,2.899,0.26091,0.9335468083074513,0.862419324228764,0.015945136936107596,0.04147216814776555,3.23538671875,-1.1375806757712361,0.0,-0.137580675771236,1.0
gkw_fd_16x8,0.3,228,0.390625,2.454369260617026,17.11,0.9534,0.0019607888988921506,-0.048539704235800805,0.0206,-0.03026,0.09970000000000001,0.7259,-1.3,3.581,0.32228999999999997,0.9216644529231325,0.8441366757030884,0.06568947735441424,0.040834461131152536,3.33340234375,-1.1558633242969116,0.0,-0.15586332429691163,1.0
gkw_fd_16x8,0.3,229,0.39453125,2.478912953223196,17.29,1.07,0.0019607888988921506,-0.05773915312005896,0.05495,-0.08272,0.15635,1.136,-2.63,7.091,0.63819,0.8693534780203098,0.7715270076479561,0.105744561248088,0.03875771940536873,3.6818359375,-1.2284729923520439,0.0,-0.22847299235204388,1.0
gkw_fd_16x8,0.3,230,0.3984375,2.5034566458293663,17.46,1.196,0.0019607888988921506,-0.05415914458067281,-0.02832,-0.06119,-0.019450000000000002,2.525,-5.688,13.38,1.2042,0.7987406369725165,0.6858387165805784,0.013529160284454327,0.03680130564368084,4.058359374999999,-1.3141612834194216,0.0,-0.3141612834194216,1.0
gkw_fd_16x8,0.3,231,0.40234375,2.5280003384355365,17.62,1.283,0.0019607888988921506,-0.004737679390406224,-0.1266,-0.02599,-0.22086,4.542,-9.284,19.34,1.7406,0.7495718106635169,0.6312779157698254,0.15661149958261392,0.035596804518742,4.31833984375,-1.3687220842301746,0.0,-0.3687220842301746,1.0
gkw_fd_16x8,0.3,232,0.40625,2.552544031041707,17.78,1.213,0.0019607888988921506,0.051446717842591576,-0.2814,0.0619,-0.5266,3.597,-6.314,11.49,1.0341,0.8235771375393809,0.7255896211773496,0.3676791705717325,0.03655723374972898,4.10916015625,-1.2744103788226504,0.0,-0.2744103788226504,1.0
gkw_fd_16x8,0.3,233,0.41015625,2.5770877236478773,17.94,1.081,0.0019607888988921506,0.06251514581879984,-0.2624,0.07626,-0.47930000000000006,1.799,-2.615,4.451,0.40058999999999995,0.9147275034479829,0.8486810809151275,0.32496432827126004,0.038575828556461994,3.7147070312499997,-1.1513189190848725,0.0,-0.1513189190848725,1.0
gkw_fd_16x8,0.3,234,0.4140625,2.6016314162540475,18.12,0.9551,0.0019607888988921506,0.051754939546956286,-0.1294,0.06339,-0.20049,0.8212,-1.079,2.529,0.22760999999999998,0.943579119568216,0.8861497192913366,0.13214764323228964,0.04080209105563413,3.3384824218749993,-1.1138502807086634,0.0,-0.11385028070866343,1.0
gkw_fd_16x8,0.3,235,0.41796875,2.6261751088602177,18.31,0.9194,0.0019607888988921506,-0.015989372574145382,0.05152,-0.01672,0.16592,0.6259,-0.9334,2.743,0.24686999999999998,0.9368389143897757,0.8687482299770022,0.1084865556345256,0.04149598281451902,3.2318007812499996,-1.1312517700229978,0.0,-0.13125177002299782,1.0
gkw_fd_16x8,0.3,236,0.421875,2.650718801466388,18.5,0.9914,0.0019607888988921506,-0.05075581245013175,0.04391,-0.04754,0.14191,0.5953,-0.7669,2.639,0.23750999999999997,0.9432960683577929,0.889426913532775,0.0943023857229198,0.04012630810432319,3.4469570312499984,-1.110573086467225,0.0,-0.11057308646722497,1.0
gkw_fd_16x8,0.3,237,0.42578125,2.675262494072558,18.68,1.098,0.0019607888988921506,-0.0484810049329307,0.06958,-0.08111,0.18328,0.4229,-0.5086,3.464,0.31176,0.9334320039062993,0.8823899773288496,0.12473625612881827,0.038299117884110764,3.7655078125,-1.1176100226711503,0.0,-0.1176100226711504,1.0
gkw_fd_16x8,0.3,238,0.4296875,2.6998061866787286,18.85,1.194,0.0019607888988921506,-0.032612111852861066,0.04684,-0.07405,0.13095,0.2999,-0.6122,6.007,0.5406299999999999,0.8976515412056885,0.8347339496749735,0.09104666176277938,0.03683031099756506,4.052382812499999,-1.1652660503250265,0.0,-0.1652660503250265,1.0
gkw_fd_16x8,0.3,239,0.43359375,2.724349879284899,19.01,1.22,0.0019607888988921506,0.01665481304302039,-0.01524,-0.07518,0.005260000000000001,0.4469,-1.641,9.354,0.8418599999999999,0.851939632321164,0.7688101985310211,0.003678301811387817,0.036458003001789877,4.130078125,-1.2311898014689788,0.0,-0.23118980146897894,1.0
gkw_fd_16x8,0.3,240,0.4375,2.748893571891069,19.18,1.128,0.0019607888988921506,0.05126329703025391,0.02632,-0.08509,0.09441999999999999,1.024,-3.036,10.25,0.9225,0.8294396730936163,0.7189802831518899,0.0646916356010665,0.037823421958130286,3.8551562499999994,-1.2810197168481101,0.0,-0.2810197168481101,1.0
gkw_fd_16x8,0.3,241,0.44140625,2.773437264497239,19.34,1.034,0.0019607888988921506,0.03395901099262856,-0.08143,-0.03145,-0.11308,1.746,-3.83,9.015,0.81135,0.8351385531627326,0.7090984565254548,0.07586575200767223,0.039369165346097475,3.5742578124999995,-1.2909015434745452,0.0,-0.2909015434745452,1.0
gkw_fd_16x8,0.3,242,0.4453125,2.7979809571034093,19.52,0.9754,0.0019607888988921506,0.0247057387636545,-0.2397,0.08649,-0.4235,2.198,-3.88,7.285,0.65565,0.8552012490082654,0.7297124809871443,0.2804155820069706,0.04042058887013703,3.3991445312499997,-1.2702875190128557,0.0,-0.27028751901285575,1.0
gkw_fd_16x8,0.3,243,0.44921875,2.82252464970958,19.7,0.957,0.0019607888988921506,-0.011472528369240858,-0.09515,0.05904,-0.13224,2.24,-3.58,6.132,0.5518799999999999,0.8731322738167827,0.7567463640302045,0.08719972748472553,0.04076599063814092,3.34416015625,-1.2432536359697957,0.0,-0.24325363596979555,1.0
gkw_fd_16x8,0.3,244,0.453125,2.84706834231575,19.87,1.015,0.0019607888988921506,-0.03876162794017587,0.03362,-0.008377,0.11882999999999999,2.866,-4.372,7.029,0.63261,0.8642822635327521,0.7530704810857585,0.07938456495660433,0.03970222249434664,3.5174804687499988,-1.2469295189142415,0.0,-0.24692951891424153,1.0
gkw_fd_16x8,0.3,245,0.45703125,2.8716120349219203,20.03,1.082,0.0019607888988921506,-0.02309340985536766,0.1279,-0.06367,0.30110000000000003,3.58,-5.124,7.66,0.6894,0.8616815323359261,0.761186582181217,0.20419075937255826,0.038559404734578855,3.7176953125,-1.238813417818783,0.0,-0.23881341781878296,1.0
gkw_fd_16x8,0.3,246,0.4609375,2.8961557275280905,20.19,1.115,0.0019607888988921506,-0.004938481823481014,0.1831,-0.1077,0.40900000000000003,3.481,-4.62,6.489,0.5840099999999999,0.8834260453320321,0.801610466003958,0.2794142946330226,0.03802761498440054,3.8163085937500005,-1.198389533996042,0.0,-0.19838953399604198,1.0
gkw_fd_16x8,0.3,247,0.46484375,2.9206994201342606,20.35,1.085,0.0019607888988921506,0.03201433160268108,0.1723,-0.1189,0.38970000000000005,2.488,-2.918,3.896,0.35063999999999995,0.9248702526821292,0.866416627097457,0.2644520281997881,0.03851024408001651,3.7266601562500004,-1.1335833729025429,0.0,-0.13358337290254296,1.0
gkw_fd_16x8,0.3,248,0.46875,2.945243112740431,20.51,1.015,0.0019607888988921506,0.025460045412250203,0.02092,-0.02195,0.09340999999999999,1.296,-1.214,1.932,0.17387999999999998,0.9588572093487374,0.9207103987182511,0.06240269471174292,0.03970222249434664,3.5174804687499988,-1.079289601281749,0.0,-0.07928960128174889,1.0
gkw_fd_16x8,0.3,249,0.47265625,2.9697868053466014,20.68,0.9836,0.0019607888988921506,0.009419076437614497,-0.02538,0.001988,0.004210000000000002,0.5183,-0.6196,2.607,0.23463,0.9435270054591073,0.8890630727442934,0.0027927428695834087,0.0402690751504828,3.4236484375,-1.1109369272557066,0.0,-0.11093692725570659,1.0
gkw_fd_16x8,0.3,250,0.4765625,2.9943304979527716,20.85,0.9871,0.0019607888988921506,-0.017767819570178627,-0.02229,0.005787,0.009990000000000002,0.5834,-1.746,6.898,0.6208199999999999,0.8632182718001922,0.7457516091234472,0.0066321718783717235,0.04020485057793792,3.434107421875,-1.254248390876553,0.0,-0.2542483908765528,1.0
gkw_fd_16x8,0.3,251,0.48046875,3.018874190558942,21.02,1.045,0.0019607888988921506,-0.03209411077786481,-0.1419,0.05127,-0.23506,1.467,-4.459,14.3,1.287,0.766063386723729,0.6039425427110516,0.1580916461881052,0.03917965546793285,3.6071289062500003,-1.3960574572889484,0.0,-0.39605745728894837,1.0
gkw_fd_16x8,0.3,252,0.484375,3.043417883165112,21.18,1.105,0.0019607888988921506,-0.02209244929753898,-0.3301,0.1326,-0.6167,2.594,-7.297,21.0,1.89,0.7089824729674834,0.532882868272189,0.42036857472473266,0.03818669994062695,3.7864257812499997,-1.4671171317278109,0.0,-0.467117131727811,1.0
gkw_fd_16x8,0.3,253,0.48828125,3.067961575771282,21.34,1.119,0.0019607888988921506,0.013900828399706272,-0.2044,0.09158,-0.36629999999999996,3.401,-9.086,24.64,2.2176,0.6833304699493001,0.497418293667231,0.25046651371502693,0.037964473562743975,3.8282617187499994,-1.5025817063327689,0.0,-0.502581706332769,1.0
gkw_fd_16x8,0.3,254,0.4921875,3.0925052683774528,21.5,1.059,0.0019607888988921506,0.03342962679652785,-0.1075,0.05581,-0.16752,3.087,-7.918,20.67,1.8603,0.7042927634002772,0.5146362207736914,0.1130207138341309,0.038941891213014314,3.6489648437499995,-1.4853637792263086,0.0,-0.4853637792263086,1.0
gkw_fd_16x8,0.3,255,0.49609375,3.117048960983623,21.66,0.9912,0.0019607888988921506,0.03361774269737407,0.03407,-0.007423,0.12226000000000001,2.395,-5.909,14.99,1.3491,0.7490112297410154,0.5643769067514803,0.0812408701576421,0.040129952429451055,3.4463593749999992,-1.4356230932485197,0.0,-0.43562309324851967,1.0
